variables=x,y
zone i=101,j=101,F=POINT
5.316697598014876736e-01	-7.251026952946730553e-02
5.001125257097798205e-01	-7.461313367185049006e-02
4.685448751938609546e-01	-7.640736921700083673e-02
4.370915471127014285e-01	-7.786573494973177134e-02
4.058769262496201846e-01	-7.896220780208915158e-02
3.750245575264387621e-01	-7.967249178640162244e-02
3.446566597485322125e-01	-7.997456310668032975e-02
3.148936402893269260e-01	-7.984922663704062396e-02
2.858536123686072350e-01	-7.928065586036052437e-02
2.576519168512896862e-01	-7.825688683576671745e-02
2.304006507767275003e-01	-7.677023697027650362e-02
2.042082051063133508e-01	-7.481762137211694919e-02
1.791788144338736510e-01	-7.240074331667541163e-02
1.554121216258747551e-01	-6.952614071830766351e-02
1.330027605396302270e-01	-6.620507723629898145e-02
1.120399601087796043e-01	-6.245327444945023010e-02
9.260717320390154939e-02	-5.829049007203410127e-02
7.478173381692151955e-02	-5.373995614045151692e-02
5.863454638032018773e-02	-4.882770028150086594e-02
4.422981162802958055e-02	-4.358178272022027178e-02
3.162479480770051532e-02	-3.803149256737530653e-02
2.086964538630623964e-02	-3.220656234204128526e-02
1.200728552203171422e-02	-2.613648953810723471e-02
5.073405263088956452e-03	-1.985013164600642199e-02
9.665593567117755690e-05	-1.337599593622540439e-02
-2.900752883988267500e-03	-6.744676882896333964e-03
-3.902015455909175860e-03	-6.538439187632550048e-18
-2.900752883988272270e-03	6.744676882896318351e-03
9.665593567114841897e-05	1.337599593622535582e-02
5.073405263088956452e-03	1.985013164600641852e-02
1.200728552203165177e-02	2.613648953810718267e-02
2.086964538630617719e-02	3.220656234204124363e-02
3.162479480770044593e-02	3.803149256737525796e-02
4.422981162802945565e-02	4.358178272022020933e-02
5.863454638032011834e-02	4.882770028150084513e-02
7.478173381692139465e-02	5.373995614045148222e-02
9.260717320390139673e-02	5.829049007203404575e-02
1.120399601087794655e-01	6.245327444945020928e-02
1.330027605396301160e-01	6.620507723629896757e-02
1.554121216258747551e-01	6.952614071830766351e-02
1.791788144338737343e-01	7.240074331667542551e-02
2.042082051063133508e-01	7.481762137211692143e-02
2.304006507767276668e-01	7.677023697027653137e-02
2.576519168512897973e-01	7.825688683576671745e-02
2.858536123686073460e-01	7.928065586036051049e-02
3.148936402893268705e-01	7.984922663704063783e-02
3.446566597485321570e-01	7.997456310668032975e-02
3.750245575264387066e-01	7.967249178640163632e-02
4.058769262496201291e-01	7.896220780208915158e-02
4.370915471127013174e-01	7.786573494973178522e-02
4.685448751938609546e-01	7.640736921700085060e-02
5.001125257097795984e-01	7.461313367185047618e-02
5.316697598014875625e-01	7.251026952946731940e-02
5.630919686478473851e-01	7.012678379594014522e-02
5.942551548578282050e-01	6.749106847819187627e-02
6.250364101890336643e-01	6.463160032163410562e-02
6.553143886757613057e-01	6.157672378914055833e-02
6.849697742266738221e-01	5.835451393216956051e-02
7.138857416762985908e-01	5.499271030396687965e-02
7.419484101560276379e-01	5.151870845894932632e-02
7.690472875032750011e-01	4.795959213247671243e-02
7.950757042690639320e-01	4.434218708150937382e-02
8.199312357355896808e-01	4.069311686898666180e-02
8.435161102410158040e-01	3.703884157365214258e-02
8.657376020609731659e-01	3.340566237249874976e-02
8.865084071605283667e-01	2.981967793950765847e-02
9.057470003826002536e-01	2.630668227427676586e-02
9.233779732237730187e-01	2.289199741233429591e-02
9.393323525772142579e-01	1.960023771583775318e-02
9.535479034271502341e-01	1.645500380000057550e-02
9.659694243328412755e-01	1.347850089784232049e-02
9.765490588312697451e-01	1.069106164396079438e-02
9.852466840821135774e-01	8.110505560126308675e-03
9.920305482395805896e-01	5.751111234005452759e-03
9.968786506733424702e-01	3.621408686051662534e-03
9.997821236380711740e-01	1.717694036899046614e-03
1.000751057126016752e+00	4.608322753454934620e-17
1.002692351447323160e+00	2.520702367265509443e-17
1.001730032407718962e+00	-3.263241189948958530e-03
9.988420910150278553e-01	-6.651387451213268930e-03
9.940185999667190409e-01	-1.021405341925903792e-02
9.872627414853556438e-01	-1.396269269640901083e-02
9.785914058354699963e-01	-1.789129783818322814e-02
9.680327079879125218e-01	-2.198512054316865624e-02
9.556242298839285887e-01	-2.622437592749270532e-02
9.414119976693814396e-01	-3.058601580097808359e-02
9.254498505823179899e-01	-3.504473210787813209e-02
9.077989889531423717e-01	-3.957361964269359017e-02
8.885275962559106011e-01	-4.414466093604949709e-02
8.677104857574570174e-01	-4.872909748885347059e-02
8.454287487575038451e-01	-5.329771401777116252e-02
8.217693940204020553e-01	-5.782104855574547730e-02
7.968249741792937657e-01	-6.226953724237672960e-02
7.706931980019539052e-01	-6.661360286303810718e-02
7.434765289713762826e-01	-7.082369814644448591e-02
7.152817713731739468e-01	-7.487031723662025684e-02
6.862196453547486641e-01	-7.872399088138352929e-02
6.564043524203998503e-01	-8.235528227546191904e-02
6.259531326665838113e-01	-8.573480087778628800e-02
5.949858148176691008e-01	-8.883325074302328428e-02
5.636243598504910857e-01	-9.162152792429797965e-02
5.319923987386676600e-01	-9.407087838287635229e-02
5.002147646399880410e-01	-9.615312372855301659e-02
4.684170197187597084e-01	-9.784095724421015827e-02
4.367249767596533272e-01	-9.910830730517733445e-02
4.052642158014179152e-01	-9.993075982513323352e-02
3.741595962019215182e-01	-1.002860260949446358e-01
3.435347648352833350e-01	-1.001544376857219920e-01
3.135116615060802858e-01	-9.951944628745282295e-02
2.842100231254496290e-01	-9.836810373816304298e-02
2.557468887062696594e-01	-9.669149628305562238e-02
2.282361077715392983e-01	-9.448510743630128550e-02
2.017878553041534129e-01	-9.174908575408835532e-02
1.765081568704316151e-01	-8.848839733861472989e-02
1.524984280041481732e-01	-8.471284786058776162e-02
1.298550323315274813e-01	-8.043696513196867126e-02
1.086688632593986736e-01	-7.567974055272023992e-02
8.902495437533337885e-02	-7.046423587948158485e-02
7.100212411070554175e-02	-6.481707059075969557e-02
5.467266087867833635e-02	-5.876781478615452498e-02
4.010205618676400408e-02	-5.234832379982057998e-02
2.734879586668970478e-02	-4.559206574685605029e-02
1.646422501000197394e-02	-3.853351797120261463e-02
7.492513117057033462e-03	-3.120775881880844330e-02
4.707656750640306048e-04	-2.365050273840577436e-02
-4.570650775809440881e-03	-1.589915430033638291e-02
-7.607581743330355147e-03	-7.996380348676276201e-03
-8.622152666978641702e-03	-1.069628011913556077e-17
-7.607581743330362085e-03	7.996380348676246710e-03
-4.570650775809461698e-03	1.589915430033634128e-02
4.707656750640129865e-04	2.365050273840574313e-02
7.492513117056988359e-03	3.120775881880839819e-02
1.646422501000191496e-02	3.853351797120255912e-02
2.734879586668963192e-02	4.559206574685600172e-02
4.010205618676391387e-02	5.234832379982053141e-02
5.467266087867825308e-02	5.876781478615447640e-02
7.100212411070544460e-02	6.481707059075965394e-02
8.902495437533324008e-02	7.046423587948152933e-02
1.086688632593985487e-01	7.567974055272019829e-02
1.298550323315273702e-01	8.043696513196864351e-02
1.524984280041481177e-01	8.471284786058773386e-02
1.765081568704316428e-01	8.848839733861471601e-02
2.017878553041533851e-01	9.174908575408835532e-02
2.282361077715394093e-01	9.448510743630131326e-02
2.557468887062697149e-01	9.669149628305559463e-02
2.842100231254496290e-01	9.836810373816302910e-02
3.135116615060803413e-01	9.951944628745280907e-02
3.435347648352832794e-01	1.001544376857219781e-01
3.741595962019214627e-01	1.002860260949446219e-01
4.052642158014178597e-01	9.993075982513323352e-02
4.367249767596531607e-01	9.910830730517734832e-02
4.684170197187597640e-01	9.784095724421017215e-02
5.002147646399880410e-01	9.615312372855304435e-02
5.319923987386674380e-01	9.407087838287633841e-02
5.636243598504908636e-01	9.162152792429797965e-02
5.949858148176686568e-01	8.883325074302329816e-02
6.259531326665837003e-01	8.573480087778631575e-02
6.564043524203997393e-01	8.235528227546193292e-02
6.862196453547485531e-01	7.872399088138354317e-02
7.152817713731735028e-01	7.487031723662024296e-02
7.434765289713758385e-01	7.082369814644447203e-02
7.706931980019539052e-01	6.661360286303809330e-02
7.968249741792936547e-01	6.226953724237674348e-02
8.217693940204019443e-01	5.782104855574551894e-02
8.454287487575036231e-01	5.329771401777119721e-02
8.677104857574569063e-01	4.872909748885351222e-02
8.885275962559103791e-01	4.414466093604952485e-02
9.077989889531420387e-01	3.957361964269362486e-02
9.254498505823177679e-01	3.504473210787815984e-02
9.414119976693813285e-01	3.058601580097809400e-02
9.556242298839284777e-01	2.622437592749270532e-02
9.680327079879124108e-01	2.198512054316867359e-02
9.785914058354699963e-01	1.789129783818324201e-02
9.872627414853557548e-01	1.396269269640904205e-02
9.940185999667188188e-01	1.021405341925906742e-02
9.988420910150278553e-01	6.651387451213262858e-03
1.001730032407718740e+00	3.263241189948998429e-03
1.002692351447323160e+00	2.520702367265509443e-17
1.005773320204827348e+00	3.412415913878576796e-17
1.004810119602225660e+00	-4.790618938323431934e-03
1.001918405226377429e+00	-9.666659023455849431e-03
9.970914811411473178e-01	-1.467273378687219271e-02
9.903311543111316118e-01	-1.982225163597286025e-02
9.816512053593271503e-01	-2.511027091634026112e-02
9.710767326240122843e-01	-3.052137623033194733e-02
9.586428711754968468e-01	-3.603387908146948176e-02
9.443937623993813313e-01	-4.162208497660993545e-02
9.283818146081693756e-01	-4.725761726762340437e-02
9.106671507803079102e-01	-5.291027153313269948e-02
8.913171565597662882e-01	-5.854861699263953778e-02
8.704060751389459671e-01	-6.414044398663835966e-02
8.480146193581670211e-01	-6.965310431474129593e-02
8.242295854466502592e-01	-7.505376852203063387e-02
7.991434607876257701e-01	-8.030961506504674663e-02
7.728540225039837175e-01	-8.538796342775549497e-02
7.454639260579524196e-01	-9.025636326223672457e-02
7.170802842874487437e-01	-9.488265274068652388e-02
6.878142378366222109e-01	-9.923500056210939058e-02
6.577805180533868867e-01	-1.032819468851606248e-01
6.270970032921987514e-01	-1.069924585268452882e-01
5.958842692902371896e-01	-1.103360128885059327e-01
5.642651339619153550e-01	-1.132827231910194521e-01
5.323641966441151618e-01	-1.158035147538897386e-01
5.003073715719457137e-01	-1.178703583694629964e-01
4.682214152108487015e-01	-1.194565624945283649e-01
4.362334470420639043e-01	-1.205371212663527564e-01
4.044704635117620239e-01	-1.210891105339830243e-01
3.730588451139623674e-01	-1.210921194955001667e-01
3.421238569790440165e-01	-1.205287014517474053e-01
3.117891438666740012e-01	-1.193848239225289015e-01
2.821762210910753188e-01	-1.176502961668503128e-01
2.534039636054499223e-01	-1.153191512058859974e-01
2.255880962068308737e-01	-1.123899598887834611e-01
1.988406885548991421e-01	-1.088660564272410786e-01
1.732696593959817677e-01	-1.047556581292411471e-01
1.489782950193104805e-01	-1.000718667026407743e-01
1.260647875362788939e-01	-9.483254433232594927e-02
1.046217990747653204e-01	-8.906006460951246262e-02
8.473605846893225713e-02	-8.278094618836803753e-02
6.648799760470802678e-02	-7.602538579668635665e-02
4.995143545260066070e-02	-6.882671730448008951e-02
3.519331932286894754e-02	-6.122083609844350405e-02
2.227353554358545151e-02	-5.324564583750517055e-02
1.124480618236809067e-02	-4.494061439577091976e-02
2.152694224640974794e-03	-3.634658274142764378e-02
-4.964259712761618336e-03	-2.750608910623556988e-02
-1.007428382298848103e-02	-1.846471910748479633e-02
-1.315222202564143676e-02	-9.274433463285935986e-03
-1.418038333135734214e-02	-1.749852302540397362e-17
-1.315222202564144370e-02	9.274433463285901291e-03
-1.007428382298849838e-02	1.846471910748475123e-02
-4.964259712761640887e-03	2.750608910623552478e-02
2.152694224640932727e-03	3.634658274142758827e-02
1.124480618236803342e-02	4.494061439577085731e-02
2.227353554358538559e-02	5.324564583750512198e-02
3.519331932286886427e-02	6.122083609844342078e-02
4.995143545260057744e-02	6.882671730448003400e-02
6.648799760470791576e-02	7.602538579668630114e-02
8.473605846893213223e-02	8.278094618836796814e-02
1.046217990747652093e-01	8.906006460951242099e-02
1.260647875362788106e-01	9.483254433232590763e-02
1.489782950193104250e-01	1.000718667026407466e-01
1.732696593959817954e-01	1.047556581292411471e-01
1.988406885548991698e-01	1.088660564272410924e-01
2.255880962068308737e-01	1.123899598887834334e-01
2.534039636054499778e-01	1.153191512058860113e-01
2.821762210910754298e-01	1.176502961668502989e-01
3.117891438666740012e-01	1.193848239225289154e-01
3.421238569790439610e-01	1.205287014517473915e-01
3.730588451139623674e-01	1.210921194955001806e-01
4.044704635117618019e-01	1.210891105339829688e-01
4.362334470420638488e-01	1.205371212663527564e-01
4.682214152108485905e-01	1.194565624945283511e-01
5.003073715719454917e-01	1.178703583694629825e-01
5.323641966441150508e-01	1.158035147538897663e-01
5.642651339619151329e-01	1.132827231910194660e-01
5.958842692902371896e-01	1.103360128885059604e-01
6.270970032921984183e-01	1.069924585268452882e-01
6.577805180533866647e-01	1.032819468851606387e-01
6.878142378366217669e-01	9.923500056210937670e-02
7.170802842874486327e-01	9.488265274068653776e-02
7.454639260579520865e-01	9.025636326223673844e-02
7.728540225039837175e-01	8.538796342775550885e-02
7.991434607876257701e-01	8.030961506504678826e-02
8.242295854466500371e-01	7.505376852203066163e-02
8.480146193581670211e-01	6.965310431474135144e-02
8.704060751389458561e-01	6.414044398663838742e-02
8.913171565597661772e-01	5.854861699263958635e-02
9.106671507803080212e-01	5.291027153313273418e-02
9.283818146081690426e-01	4.725761726762341824e-02
9.443937623993811092e-01	4.162208497660996320e-02
9.586428711754968468e-01	3.603387908146950258e-02
9.710767326240118402e-01	3.052137623033197508e-02
9.816512053593271503e-01	2.511027091634029929e-02
9.903311543111312787e-01	1.982225163597291923e-02
9.970914811411470957e-01	1.467273378687219618e-02
1.001918405226377429e+00	9.666659023455917085e-03
1.004810119602225660e+00	4.790618938323462292e-03
1.005773320204827348e+00	3.412415913878576796e-17
1.009963779089066760e+00	4.119418127367482919e-18
1.008994970942219460e+00	-6.308984196768062901e-03
1.006086851353588774e+00	-1.267604335721509747e-02
1.001235832491730315e+00	-1.913571566696944254e-02
9.944443886595757398e-01	-2.569895521127996477e-02
9.857249988796608076e-01	-3.235987064019004572e-02
9.751007890053918770e-01	-3.910164943719297154e-02
9.626049609844120614e-01	-4.590047361940377546e-02
9.482800131596045290e-01	-5.272794052289379169e-02
9.321770459222016303e-01	-5.955258477280031548e-02
9.143551852334017571e-01	-6.634088753058564603e-02
8.948810915055868120e-01	-7.305798734616848755e-02
8.738285181276881364e-01	-7.966820570545077307e-02
8.512778940154399621e-01	-8.613544690366796430e-02
8.273159143614031708e-01	-9.242350518805066140e-02
8.020351307290386478e-01	-9.849629952910385344e-02
7.755335360862275484e-01	-1.043180510517625059e-01
7.479141430372885369e-01	-1.098534164389622370e-01
7.192845549908105651e-01	-1.150675905392343629e-01
6.897565307084336794e-01	-1.199263918400471085e-01
6.594455428938084118e-01	-1.243963447599495120e-01
6.284703313890447340e-01	-1.284447724702606763e-01
5.969524512814484707e-01	-1.320399129775081115e-01
5.650158158863154423e-01	-1.351510693895874027e-01
5.327862342391866957e-01	-1.377488026776487462e-01
5.003909424645672788e-01	-1.398051719244629010e-01
4.679581282335641412e-01	-1.412940231950569059e-01
4.356164475140794634e-01	-1.421913239884225744e-01
4.034945329729391905e-01	-1.424755359939509081e-01
3.717204937172495227e-01	-1.421280148477894745e-01
3.404214065548809565e-01	-1.411334220439494080e-01
3.097227995944840662e-01	-1.394801313496886741e-01
2.797481297639151099e-01	-1.371606102337452338e-01
2.506182566675843049e-01	-1.341717561047667540e-01
2.224509160849080514e-01	-1.305151676988954290e-01
1.953601972928621644e-01	-1.261973337943062268e-01
1.694560292342488506e-01	-1.212297245631777792e-01
1.448436813206932239e-01	-1.156287752261704049e-01
1.216232853375200096e-01	-1.094157571580563620e-01
9.988938551540157973e-02	-1.026165380994366327e-01
7.973052438788780227e-02	-9.526124062566737605e-02
6.122887264816513631e-02	-8.738381663290070711e-02
4.445991197727611893e-02	-7.902156581940728008e-02
2.949218088290180007e-02	-7.021463918562469153e-02
1.638709494995872068e-02	-6.100558710951869273e-02
5.198853780464913858e-03	-5.143904093194658078e-02
-4.025556322394350378e-03	-4.156166711938970304e-02
-1.124627468647115824e-02	-3.142261848551753528e-02
-1.643047686657568215e-02	-2.107483050909614297e-02
-1.955256988905031135e-02	-1.057756612601255981e-02
-2.059533410049628477e-02	-1.834753835668930268e-17
-1.955256988905031829e-02	1.057756612601251471e-02
-1.643047686657569950e-02	2.107483050909610134e-02
-1.124627468647118426e-02	3.142261848551747283e-02
-4.025556322394387675e-03	4.156166711938964059e-02
5.198853780464859214e-03	5.143904093194650445e-02
1.638709494995865476e-02	6.100558710951863028e-02
2.949218088290171680e-02	7.021463918562463602e-02
4.445991197727603567e-02	7.902156581940716906e-02
6.122887264816504610e-02	8.738381663290065160e-02
7.973052438788767737e-02	9.526124062566730666e-02
9.988938551540145483e-02	1.026165380994365633e-01
1.216232853375198986e-01	1.094157571580563065e-01
1.448436813206931961e-01	1.156287752261703911e-01
1.694560292342488228e-01	1.212297245631777376e-01
1.953601972928621644e-01	1.261973337943061713e-01
2.224509160849081624e-01	1.305151676988954290e-01
2.506182566675843604e-01	1.341717561047667262e-01
2.797481297639151654e-01	1.371606102337452338e-01
3.097227995944841217e-01	1.394801313496886463e-01
3.404214065548810120e-01	1.411334220439494080e-01
3.717204937172494117e-01	1.421280148477894190e-01
4.034945329729391350e-01	1.424755359939508803e-01
4.356164475140792969e-01	1.421913239884225744e-01
4.679581282335640302e-01	1.412940231950569059e-01
5.003909424645671677e-01	1.398051719244629565e-01
5.327862342391864736e-01	1.377488026776487462e-01
5.650158158863154423e-01	1.351510693895874027e-01
5.969524512814481376e-01	1.320399129775081115e-01
6.284703313890445120e-01	1.284447724702606763e-01
6.594455428938078567e-01	1.243963447599494981e-01
6.897565307084335684e-01	1.199263918400471363e-01
7.192845549908102321e-01	1.150675905392343906e-01
7.479141430372884258e-01	1.098534164389622370e-01
7.755335360862272154e-01	1.043180510517625337e-01
8.020351307290385368e-01	9.849629952910388120e-02
8.273159143614029487e-01	9.242350518805073079e-02
8.512778940154396290e-01	8.613544690366800594e-02
8.738285181276881364e-01	7.966820570545081470e-02
8.948810915055867010e-01	7.305798734616851531e-02
9.143551852334015351e-01	6.634088753058567378e-02
9.321770459222015193e-01	5.955258477280034324e-02
9.482800131596044180e-01	5.272794052289379862e-02
9.626049609844117283e-01	4.590047361940378240e-02
9.751007890053918770e-01	3.910164943719302705e-02
9.857249988796606965e-01	3.235987064019012205e-02
9.944443886595754067e-01	2.569895521128000987e-02
1.001235832491730315e+00	1.913571566696954662e-02
1.006086851353588330e+00	1.267604335721510440e-02
1.008994970942219460e+00	6.308984196768173923e-03
1.009963779089066760e+00	4.119418127367482919e-18
1.015246237613380842e+00	6.936595001567129686e-17
1.014268464000056547e+00	-7.825592964994250444e-03
1.011334261048648431e+00	-1.568890064397278350e-02
1.006442592203551811e+00	-2.361316350436235001e-02
9.995973610933770459e-01	-3.160417925113991749e-02
9.908109366878042890e-01	-3.965327393652435389e-02
9.801054446864155834e-01	-4.774129395592973529e-02
9.675127983335247706e-01	-5.584185717635833934e-02
9.530742537496427191e-01	-6.392365700677152263e-02
9.368398591255792107e-01	-7.195204431417696889e-02
9.188679229313467811e-01	-7.989013080188343829e-02
8.992245248176469197e-01	-8.769958557962678758e-02
8.779830608169051365e-01	-9.534123091698357144e-02
8.552238089240414842e-01	-1.027754998543234655e-01
8.310335036637981343e-01	-1.099627931859044616e-01
8.055049121423358827e-01	-1.168637598265486882e-01
7.787364073374648532e-01	-1.234395178853400221e-01
7.508315366406709268e-01	-1.296518308391435281e-01
7.218985850408358163e-01	-1.354632521567646630e-01
6.920501330475193891e-01	-1.408372514548272003e-01
6.614026096876850502e-01	-1.457383350740338313e-01
6.300758408352447049e-01	-1.501321734459316326e-01
5.981925928759339595e-01	-1.539857465335305875e-01
5.658781113736581769e-01	-1.572675168823432779e-01
5.332596540719113376e-01	-1.599476373997530676e-01
5.004660173012548396e-01	-1.619981979792088633e-01
4.676270547232392882e-01	-1.633935116334786219e-01
4.348731873583973617e-01	-1.641104370995898065e-01
4.023349040440398761e-01	-1.641287311401335713e-01
3.701422518525743777e-01	-1.634314202421940920e-01
3.384243165674543641e-01	-1.620051783363928022e-01
3.073086940399132883e-01	-1.598406947601171135e-01
2.769209541057447432e-01	-1.569330151563081976e-01
2.473840996851647822e-01	-1.532818374962627017e-01
2.188180246765233650e-01	-1.488917460357154499e-01
1.913389752362383567e-01	-1.437723678170790276e-01
1.650590199703868555e-01	-1.379384393047127511e-01
1.400855354079680037e-01	-1.314097748468324722e-01
1.165207138601164205e-01	-1.242111338176700580e-01
9.446110138311164528e-02	-1.163719894535046179e-01
7.399717406987954549e-02	-1.079262095522943860e-01
5.521296131316735106e-02	-9.891166752783510374e-02
3.818572501271137037e-02	-8.936981225918148863e-02
2.298570379212236739e-02	-7.934523778063969079e-02
9.675930550223055607e-03	-6.888531101341627272e-02
-1.687871806299918618e-03	-5.803994048439579945e-02
-1.105732301526792839e-02	-4.686160462297864204e-02
-1.839138491516097498e-02	-3.540580244811464966e-02
-2.365644252612438686e-02	-2.373211018847152728e-02
-2.682672518776648210e-02	-1.190588863662645110e-02
-2.788545486197339940e-02	-2.680068953208326957e-17
-2.682672518776648557e-02	1.190588863662640599e-02
-2.365644252612440768e-02	2.373211018847147524e-02
-1.839138491516100274e-02	3.540580244811460109e-02
-1.105732301526796656e-02	4.686160462297856572e-02
-1.687871806299966106e-03	5.803994048439573700e-02
9.675930550222987953e-03	6.888531101341618945e-02
2.298570379212229453e-02	7.934523778063959365e-02
3.818572501271129405e-02	8.936981225918143312e-02
5.521296131316726780e-02	9.891166752783503435e-02
7.399717406987943447e-02	1.079262095522943027e-01
9.446110138311157589e-02	1.163719894535046040e-01
